Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
sample_1	(0.0, 0.0018672501947379467)	(1.0, 0.0012052197640388485)	(2.0, 0.0005431893333397501)	(3.0, 0.0004803775374649582)	(4.0, 0.00041756574159016623)	(5.0, 0.0006027573275496468)	(6.0, 0.0007882438045695723)	(7.0, 0.0012332344147811265)	(8.0, 0.0016782250249926809)	(9.0, 0.002628364021746576)	(10.0, 0.003578797909560916)	(11.0, 0.006631805058348339)	(12.0, 0.009683632642893982)	(13.0, 0.014678202533651501)	(14.0, 0.019673067315469462)	(15.0, 0.03001371724103498)	(16.0, 0.04035584162190272)	(17.0, 0.059068448753502714)	(18.0, 0.07778341501358627)	(19.0, 0.1105092453375342)	(20.0, 0.14324598663071864)	(21.0, 0.18898093608619917)	(22.0, 0.23470114098865746)	(23.0, 0.302740765583019)	(24.0, 0.3707877624538916)	(25.0, 0.46437232515930404)	(26.0, 0.5579698630713761)	(27.0, 0.6642138041106334)	(28.0, 0.7704267815885439)	(29.0, 0.9060244736755602)	(30.0, 1.0417466097900843)	(31.0, 1.1659219915418226)	(32.0, 1.2901103485002205)	(33.0, 1.426701528569876)	(34.0, 1.5631800602544415)	(35.0, 1.707747748618075)	(36.0, 1.852306885140955)	(37.0, 2.0024719007228957)	(38.0, 2.152677906162238)	(39.0, 2.2626309869597727)	(40.0, 2.372590850251698)	(41.0, 2.5101994044798888)	(42.0, 2.647548454574888)	(43.0, 2.711925237307462)	(44.0, 2.7765975008826014)	(45.0, 2.7904503033380674)	(46.0, 2.804149172659981)	(47.0, 2.8668990414120796)	(48.0, 2.930075617528642)	(49.0, 3.006109738771668)	(50.0, 3.0814936252264133)	(51.0, 3.0736256368426793)	(52.0, 3.065995035762604)	(53.0, 3.068600693172696)	(54.0, 3.0712196206805085)	(55.0, 3.0102222895006348)	(56.0, 2.949400418501726)	(57.0, 2.8476370522348704)	(58.0, 2.7456050402119496)	(59.0, 2.643938987995041)	(60.0, 2.542279423381462)	(61.0, 2.3884427192059206)	(62.0, 2.2347089320104745)	(63.0, 2.0405349643498383)	(64.0, 1.8464603749765722)	(65.0, 1.6332626901155662)	(66.0, 1.4198370544648367)	(67.0, 1.2364410601724058)	(68.0, 1.0534216417641635)	(69.0, 0.909209002237306)	(70.0, 0.7644180813409159)	(71.0, 0.6553915482552993)	(72.0, 0.5466793690401172)	(73.0, 0.4646215081053801)	(74.0, 0.38266597436861755)	(75.0, 0.31345032422520125)	(76.0, 0.24414355274410743)	(77.0, 0.2003746419886139)	(78.0, 0.1566319765375)	(79.0, 0.12644043998701665)	(80.0, 0.09623622312093419)	(81.0, 0.07880344319166564)	(82.0, 0.06138216401375444)	(83.0, 0.049292515208689436)	(84.0, 0.03720581531422888)	(85.0, 0.02826088477774971)	(86.0, 0.019308876855819848)	(87.0, 0.01503207180618554)	(88.0, 0.010759985013518353)	(89.0, 0.007417394843373906)	(90.0, 0.004074804673229461)	(91.0, 0.002945961693845876)	(92.0, 0.0018165289323414011)	(93.0, 0.001012066119447352)	(94.0, 0.00020907776185552816)	(95.0, 0.00011795642417801306)	(96.0, 2.6245304379607904e-05)	(97.0, 1.4154770901361568e-05)	(98.0, 2.359128483560261e-06)	(99.0, 1.4744553022251635e-06)	(100.0, 5.897821208900653e-07)
sample_10	(0.0, 0.0008672553388434087)	(1.0, 0.0005798909706155332)	(2.0, 0.0002925266023876577)	(3.0, 0.00028318541676519465)	(4.0, 0.000274090051817007)	(5.0, 0.0003965087476061276)	(6.0, 0.0005184358020466975)	(7.0, 0.0007969506260006608)	(8.0, 0.0010764487326517251)	(9.0, 0.00181194419008355)	(10.0, 0.0025476854681896507)	(11.0, 0.004440996301458339)	(12.0, 0.006337994444841158)	(13.0, 0.01022196109839157)	(14.0, 0.014098307311039449)	(15.0, 0.022012503919334105)	(16.0, 0.029931616941114264)	(17.0, 0.045647670109559745)	(18.0, 0.061368393870816454)	(19.0, 0.09265448272718786)	(20.0, 0.12393418024602809)	(21.0, 0.16434365760745456)	(22.0, 0.20475485571360097)	(23.0, 0.2637926237716129)	(24.0, 0.32283432496041325)	(25.0, 0.40457264900505596)	(26.0, 0.4864154468362657)	(27.0, 0.5872786193395301)	(28.0, 0.688115489030647)	(29.0, 0.8163711967304356)	(30.0, 0.944777592503555)	(31.0, 1.066194077403655)	(32.0, 1.187500680462354)	(33.0, 1.3288153656623458)	(34.0, 1.4701688905288735)	(35.0, 1.6023152020404177)	(36.0, 1.7343125462233513)	(37.0, 1.8719364798197733)	(38.0, 2.0097157720823375)	(39.0, 2.1413655258318456)	(40.0, 2.2729990554168515)	(41.0, 2.392162593837218)	(42.0, 2.5111894559626875)	(43.0, 2.56788307807081)	(44.0, 2.6247037894675325)	(45.0, 2.698105105344127)	(46.0, 2.771211436411591)	(47.0, 2.865859278986478)	(48.0, 2.9608119391974657)	(49.0, 3.023484657565987)	(50.0, 3.086285448505806)	(51.0, 3.118395282441674)	(52.0, 3.150115490608816)	(53.0, 3.1808760148635864)	(54.0, 3.2117481417044784)	(55.0, 3.160678650803101)	(56.0, 3.109872925485222)	(57.0, 3.026071674342061)	(58.0, 2.9424385645401037)	(59.0, 2.8154874271586943)	(60.0, 2.6880227703887236)	(61.0, 2.5158507075882968)	(62.0, 2.343745753831947)	(63.0, 2.1255703184062833)	(64.0, 1.9073690718098213)	(65.0, 1.708781119351766)	(66.0, 1.5100390373309398)	(67.0, 1.3211934498357647)	(68.0, 1.1325275572534848)	(69.0, 0.9779764120264628)	(70.0, 0.8230349035686915)	(71.0, 0.7034780520694844)	(72.0, 0.5841227735231832)	(73.0, 0.4943930651785233)	(74.0, 0.40477200957189324)	(75.0, 0.3302858870597217)	(76.0, 0.25588113119073524)	(77.0, 0.21099870084019465)	(78.0, 0.16609365498762074)	(79.0, 0.1374557922552176)	(80.0, 0.10884472397631048)	(81.0, 0.0884489826316853)	(82.0, 0.06805127472166592)	(83.0, 0.05379687128246163)	(84.0, 0.039547138436068566)	(85.0, 0.02967276777110233)	(86.0, 0.019792743230627758)	(87.0, 0.015069298974427053)	(88.0, 0.010355195903848806)	(89.0, 0.0073579044224095546)	(90.0, 0.004355942348159071)	(91.0, 0.0032283629152580744)	(92.0, 0.002103979151122657)	(93.0, 0.0011914928082125856)	(94.0, 0.00027900646530251385)	(95.0, 0.0001632249277188275)	(96.0, 4.768921080941646e-05)	(97.0, 2.8761018890215084e-05)	(98.0, 9.832826971013703e-06)	(99.0, 6.145516856883565e-06)	(100.0, 2.4582067427534258e-06)
sample_11	(0.0, 0.0018214506055020565)	(1.0, 0.001212046481805081)	(2.0, 0.000602642358108105)	(3.0, 0.000572425718132839)	(4.0, 0.0005422090781575727)	(5.0, 0.0007695734460833516)	(6.0, 0.0009969378140091303)	(7.0, 0.0015304833800059625)	(8.0, 0.0020640289460027946)	(9.0, 0.0033656688218604127)	(10.0, 0.004667308697718031)	(11.0, 0.008337679581426932)	(12.0, 0.012008050465135834)	(13.0, 0.018790523961122494)	(14.0, 0.025572997457109153)	(15.0, 0.04003831579827554)	(16.0, 0.05450363413944194)	(17.0, 0.07736009227122226)	(18.0, 0.1002165504030026)	(19.0, 0.13784154980157526)	(20.0, 0.1754665492001479)	(21.0, 0.2284422356216797)	(22.0, 0.2814179220432115)	(23.0, 0.35347383182031394)	(24.0, 0.42552974159741647)	(25.0, 0.5321370057026005)	(26.0, 0.6387442698077845)	(27.0, 0.7554582604165838)	(28.0, 0.8721722510253832)	(29.0, 1.018345141253146)	(30.0, 1.1645180314809085)	(31.0, 1.2955627390346205)	(32.0, 1.426607446588333)	(33.0, 1.5565104722833991)	(34.0, 1.6864134979784655)	(35.0, 1.8362157658860547)	(36.0, 1.9860180337936435)	(37.0, 2.1390822196823387)	(38.0, 2.292146405571034)	(39.0, 2.396207442321659)	(40.0, 2.500268479072284)	(41.0, 2.624680951109187)	(42.0, 2.7490934231460904)	(43.0, 2.7824432962510994)	(44.0, 2.8157931693561085)	(45.0, 2.8260169589264814)	(46.0, 2.8362407484968535)	(47.0, 2.886390228207412)	(48.0, 2.9365397079179707)	(49.0, 2.9771758060553375)	(50.0, 3.017811904192704)	(51.0, 2.9892176653484177)	(52.0, 2.960623426504131)	(53.0, 2.9355385440004684)	(54.0, 2.9104536614968057)	(55.0, 2.8420854496277337)	(56.0, 2.773717237758662)	(57.0, 2.6888473595803)	(58.0, 2.6039774814019383)	(59.0, 2.4904394075681613)	(60.0, 2.3769013337343847)	(61.0, 2.223954844827971)	(62.0, 2.071008355921557)	(63.0, 1.8903134827849895)	(64.0, 1.7096186096484218)	(65.0, 1.523068258817067)	(66.0, 1.3365179079857121)	(67.0, 1.167294370170664)	(68.0, 0.9980708323556156)	(69.0, 0.8641346247919623)	(70.0, 0.7301984172283094)	(71.0, 0.6285561908119283)	(72.0, 0.5269139643955472)	(73.0, 0.44877880474370063)	(74.0, 0.370643645091854)	(75.0, 0.30487131729338435)	(76.0, 0.23909898949491465)	(77.0, 0.1961571292917431)	(78.0, 0.1532152690885715)	(79.0, 0.1247281619678337)	(80.0, 0.09624105484709591)	(81.0, 0.07832681344525613)	(82.0, 0.06041257204341636)	(83.0, 0.04908872773380439)	(84.0, 0.03776488342419241)	(85.0, 0.028525564662524493)	(86.0, 0.01928624590085658)	(87.0, 0.01548507711403796)	(88.0, 0.011683908327219342)	(89.0, 0.007913801401074597)	(90.0, 0.004143694474929853)	(91.0, 0.003023988354447788)	(92.0, 0.0019042822339657233)	(93.0, 0.001070894625137404)	(94.0, 0.00023750701630908486)	(95.0, 0.00013882749974650246)	(96.0, 4.014798318392004e-05)	(97.0, 2.1553127814525496e-05)	(98.0, 2.9582724451309505e-06)	(99.0, 2.5356620958265288e-06)	(100.0, 2.1130517465221075e-06)
sample_12	(0.0, 0.002456275594804363)	(1.0, 0.0015753353539269955)	(2.0, 0.0006943951130496282)	(3.0, 0.0005687566752224285)	(4.0, 0.0004431182373952288)	(5.0, 0.0005281522152220688)	(6.0, 0.0006134804282663029)	(7.0, 0.0008871191804426394)	(8.0, 0.0011631118143581272)	(9.0, 0.001723629903493526)	(10.0, 0.0022806171700201984)	(11.0, 0.0037709185461203536)	(12.0, 0.005264750744829236)	(13.0, 0.008528702011379882)	(14.0, 0.01180030339358277)	(15.0, 0.017622041404938678)	(16.0, 0.02343259847803362)	(17.0, 0.034999279109005625)	(18.0, 0.046540949746499145)	(19.0, 0.06677668258754793)	(20.0, 0.08702830413033598)	(21.0, 0.1171041453466893)	(22.0, 0.1471911675013036)	(23.0, 0.18816077340644907)	(24.0, 0.2291306735468119)	(25.0, 0.2860896096355772)	(26.0, 0.3431335797021694)	(27.0, 0.412755222606699)	(28.0, 0.4822288651968796)	(29.0, 0.56175652516541)	(30.0, 0.6414059985139415)	(31.0, 0.7266388793477399)	(32.0, 0.8120200547311046)	(33.0, 0.9081281634349995)	(34.0, 1.0040797390032405)	(35.0, 1.1073292306685028)	(36.0, 1.2105192868198513)	(37.0, 1.3340763047192066)	(38.0, 1.4577148257737798)	(39.0, 1.5625296487955778)	(40.0, 1.667268559131288)	(41.0, 1.8072409598090495)	(42.0, 1.947342823982464)	(43.0, 2.052596057478179)	(44.0, 2.158298588150854)	(45.0, 2.2817455620789038)	(46.0, 2.4051363370804317)	(47.0, 2.538089756647261)	(48.0, 2.6703478983953888)	(49.0, 2.8406741925699412)	(50.0, 3.0117381344344993)	(51.0, 3.1129877093271356)	(52.0, 3.2153553780458677)	(53.0, 3.3035741578657793)	(54.0, 3.3898159712600218)	(55.0, 3.4089927515536704)	(56.0, 3.4289257163560203)	(57.0, 3.395110439761808)	(58.0, 3.3609261922049836)	(59.0, 3.2871317054473734)	(60.0, 3.2143570379532505)	(61.0, 3.0342574267977427)	(62.0, 2.8535993571996205)	(63.0, 2.6448432955164676)	(64.0, 2.4354805208150485)	(65.0, 2.222830844500121)	(66.0, 2.0099613744778013)	(67.0, 1.8081972242655797)	(68.0, 1.6070088923737977)	(69.0, 1.4111444525055412)	(70.0, 1.2154250705994603)	(71.0, 1.057408695215017)	(72.0, 0.8974568405705571)	(73.0, 0.7821260508791008)	(74.0, 0.6668367483532971)	(75.0, 0.5503866878948745)	(76.0, 0.4352153736912458)	(77.0, 0.36093010259102265)	(78.0, 0.28672074417688714)	(79.0, 0.24593680069391727)	(80.0, 0.20517669026355626)	(81.0, 0.1848153189846803)	(82.0, 0.16473641351450247)	(83.0, 0.13638890996512096)	(84.0, 0.1076680219248666)	(85.0, 0.08600877910206609)	(86.0, 0.06421095149187303)	(87.0, 0.04940709499913322)	(88.0, 0.03475741776030783)	(89.0, 0.02776315240763719)	(90.0, 0.02118964341583984)	(91.0, 0.018497391176685564)	(92.0, 0.01473118039404351)	(93.0, 0.007739857393546809)	(94.0, 0.0014900071408827614)	(95.0, 0.0008541648360945214)	(96.0, 0.00025333652217615675)	(97.0, 0.0001327000830446535)	(98.0, 3.236587391333013e-05)	(99.0, 2.1773406087149357e-05)	(100.0, 1.118093826096859e-05)
sample_2	(0.0, 0.0028650043087330144)	(1.0, 0.0018299710619865098)	(2.0, 0.0007949378152400054)	(3.0, 0.0006470759228476476)	(4.0, 0.0004995022602650214)	(5.0, 0.0006058590600560156)	(6.0, 0.0007116394002275464)	(7.0, 0.001076538339347868)	(8.0, 0.0014423019678973846)	(9.0, 0.002171523386518564)	(10.0, 0.002899880115710549)	(11.0, 0.004991563844933435)	(12.0, 0.007085265182824442)	(13.0, 0.011125670655643294)	(14.0, 0.015169246656369196)	(15.0, 0.02398273777834486)	(16.0, 0.03279277014260375)	(17.0, 0.0481098786913653)	(18.0, 0.06343332829594095)	(19.0, 0.09030297584855843)	(20.0, 0.11716282358764504)	(21.0, 0.15652435109403404)	(22.0, 0.19588962558794953)	(23.0, 0.24987449249107588)	(24.0, 0.3038786707914543)	(25.0, 0.38120150538855574)	(26.0, 0.4585646921590196)	(27.0, 0.5450860929038982)	(28.0, 0.6315962526861973)	(29.0, 0.7309239921072648)	(30.0, 0.8304638686682948)	(31.0, 0.9284063756237917)	(32.0, 1.026063823297464)	(33.0, 1.1381146029797076)	(34.0, 1.2503285207342596)	(35.0, 1.3587450107455963)	(36.0, 1.46705773802543)	(37.0, 1.6011874975927407)	(38.0, 1.7353896028422942)	(39.0, 1.842054808529701)	(40.0, 1.948709637943958)	(41.0, 2.085567780890189)	(42.0, 2.222099359461994)	(43.0, 2.3043411239919767)	(44.0, 2.386976033982433)	(45.0, 2.477190235049594)	(46.0, 2.5672124750634735)	(47.0, 2.6962330730234805)	(48.0, 2.825452261322393)	(49.0, 2.9416204038366534)	(50.0, 3.0580868642039865)	(51.0, 3.1256254496799363)	(52.0, 3.1921180491763694)	(53.0, 3.272465567396795)	(54.0, 3.35363050535762)	(55.0, 3.3366266759623087)	(56.0, 3.320045391468064)	(57.0, 3.2590672046914175)	(58.0, 3.197219140349001)	(59.0, 3.08911855020913)	(60.0, 2.981093764509218)	(61.0, 2.812113562187629)	(62.0, 2.6432786276901448)	(63.0, 2.4168320305936803)	(64.0, 2.1903309580631767)	(65.0, 1.9671332873820078)	(66.0, 1.7440984665433372)	(67.0, 1.5384502442873018)	(68.0, 1.3327547523424703)	(69.0, 1.1539352490060706)	(70.0, 0.9744654992189159)	(71.0, 0.8325875459063978)	(72.0, 0.6909312413175633)	(73.0, 0.5816370915355935)	(74.0, 0.4725317322789979)	(75.0, 0.3809308575972177)	(76.0, 0.2895190616706214)	(77.0, 0.23564141625671522)	(78.0, 0.18167528429122146)	(79.0, 0.14793366161498098)	(80.0, 0.11424536145354086)	(81.0, 0.0957813598421287)	(82.0, 0.07732485220576955)	(83.0, 0.06172153145594443)	(84.0, 0.046117922476309574)	(85.0, 0.03547215445386955)	(86.0, 0.02482091006504462)	(87.0, 0.0182288060866711)	(88.0, 0.01164650192182846)	(89.0, 0.00889131317060322)	(90.0, 0.006129495133754152)	(91.0, 0.00490567136163339)	(92.0, 0.0036861710366586035)	(93.0, 0.0020328848480376206)	(94.0, 0.00037931042960690615)	(95.0, 0.00021098422072359822)	(96.0, 4.323447145975374e-05)	(97.0, 2.3346614588267017e-05)	(98.0, 3.4587577167802988e-06)	(99.0, 2.0176086681218407e-06)	(100.0, 5.764596194633831e-07)
sample_3	(0.0, 0.0007531444152631738)	(1.0, 0.0005207913509798542)	(2.0, 0.00028843828669653464)	(3.0, 0.0002873457174287447)	(4.0, 0.0002862531481609548)	(5.0, 0.00046434193881070914)	(6.0, 0.0006424307294604635)	(7.0, 0.0010299286297699493)	(8.0, 0.0014174265300794353)	(9.0, 0.002475761960811922)	(10.0, 0.0035340973915444092)	(11.0, 0.006845310652459678)	(12.0, 0.010156523913374946)	(13.0, 0.01579563809419457)	(14.0, 0.021434752275014193)	(15.0, 0.033246154439334916)	(16.0, 0.04505755660365564)	(17.0, 0.06533418545481252)	(18.0, 0.08561081430596942)	(19.0, 0.11915451177589911)	(20.0, 0.15269820924582883)	(21.0, 0.19903625703133423)	(22.0, 0.24537430481683964)	(23.0, 0.31472222557175633)	(24.0, 0.384070146326673)	(25.0, 0.4813091753497304)	(26.0, 0.5785482043727878)	(27.0, 0.6862059739334897)	(28.0, 0.7938637434941916)	(29.0, 0.9365030316812347)	(30.0, 1.079142319868278)	(31.0, 1.205208424832216)	(32.0, 1.331274529796154)	(33.0, 1.4660119928487845)	(34.0, 1.6007494559014153)	(35.0, 1.7547044839949584)	(36.0, 1.9086595120885015)	(37.0, 2.066725878336738)	(38.0, 2.2247922445849744)	(39.0, 2.3368505189665782)	(40.0, 2.448908793348182)	(41.0, 2.585858709168087)	(42.0, 2.722808624987992)	(43.0, 2.776409344886253)	(44.0, 2.830010064784514)	(45.0, 2.834123588077743)	(46.0, 2.838237111370972)	(47.0, 2.904027262400209)	(48.0, 2.9698174134294453)	(49.0, 3.02760194524383)	(50.0, 3.085386477058214)	(51.0, 3.060097140406437)	(52.0, 3.03480780375466)	(53.0, 3.0097504559774104)	(54.0, 2.984693108200161)	(55.0, 2.931041765925826)	(56.0, 2.877390423651491)	(57.0, 2.7858094466765615)	(58.0, 2.694228469701632)	(59.0, 2.588853441531099)	(60.0, 2.4834784133605665)	(61.0, 2.323044085319273)	(62.0, 2.16260975727798)	(63.0, 1.9624295802232696)	(64.0, 1.7622494031685594)	(65.0, 1.5606172015569564)	(66.0, 1.3589849999453534)	(67.0, 1.180011956568201)	(68.0, 1.0010389131910487)	(69.0, 0.8694811908974427)	(70.0, 0.7379234686038367)	(71.0, 0.6355001984051162)	(72.0, 0.5330769282063957)	(73.0, 0.45439081791967867)	(74.0, 0.3757047076329617)	(75.0, 0.3090120943885304)	(76.0, 0.24231948114409904)	(77.0, 0.20005234645037884)	(78.0, 0.15778521175665863)	(79.0, 0.1278164009309375)	(80.0, 0.09784759010521636)	(81.0, 0.07923093816158824)	(82.0, 0.06061428621796014)	(83.0, 0.04863717771469129)	(84.0, 0.03666006921142244)	(85.0, 0.02761468824338982)	(86.0, 0.018569307275357206)	(87.0, 0.014848016349264793)	(88.0, 0.011126725423172381)	(89.0, 0.00749320422825909)	(90.0, 0.0038596830333458006)	(91.0, 0.0026614987363362055)	(92.0, 0.0014633144393266112)	(93.0, 0.0008307168332762568)	(94.0, 0.00019811922722590258)	(95.0, 0.00011508396287386988)	(96.0, 3.204869852183718e-05)	(97.0, 1.7481108284638462e-05)	(98.0, 2.9135180474397436e-06)	(99.0, 1.8209487796498397e-06)	(100.0, 7.283795118599359e-07)
sample_4	(0.0, 0.0027135309221737094)	(1.0, 0.0017448157716018664)	(2.0, 0.0007761006210300231)	(3.0, 0.0006476054422011925)	(4.0, 0.0005191102633723618)	(5.0, 0.0006835122786004665)	(6.0, 0.0008484272486342752)	(7.0, 0.0012764880339941921)	(8.0, 0.001705318251562665)	(9.0, 0.0026886526140970698)	(10.0, 0.0036694222026029547)	(11.0, 0.006088517066302617)	(12.0, 0.008512228523253614)	(13.0, 0.013027256723059473)	(14.0, 0.01754613208390811)	(15.0, 0.026584139283008238)	(16.0, 0.03561727341145418)	(17.0, 0.054057485721704206)	(18.0, 0.07249949337377422)	(19.0, 0.10382179619706951)	(20.0, 0.1351410212915306)	(21.0, 0.18077219841993658)	(22.0, 0.2264067097545797)	(23.0, 0.28663350292448486)	(24.0, 0.3468746588289498)	(25.0, 0.4287537873024229)	(26.0, 0.5107031905842775)	(27.0, 0.6070527741266581)	(28.0, 0.7033749145869336)	(29.0, 0.8076586265865394)	(30.0, 0.9120651912621115)	(31.0, 1.0198972681301741)	(32.0, 1.1276498370033528)	(33.0, 1.2464868462729872)	(34.0, 1.3653777157972204)	(35.0, 1.4766163255299631)	(36.0, 1.587715155078151)	(37.0, 1.7101559283352583)	(38.0, 1.8327400724605603)	(39.0, 1.938148181394269)	(40.0, 2.0435357721357494)	(41.0, 2.164554378194043)	(42.0, 2.2853770355165572)	(43.0, 2.357203788662651)	(44.0, 2.429233671911803)	(45.0, 2.5172223485986125)	(46.0, 2.6049106902466828)	(47.0, 2.7088353338822957)	(48.0, 2.813066468014317)	(49.0, 2.910703055164209)	(50.0, 3.0084771142020292)	(51.0, 3.083449049739296)	(52.0, 3.1579901032397717)	(53.0, 3.2273367199002876)	(54.0, 3.2969657181813425)	(55.0, 3.2763698133001213)	(56.0, 3.2564284387509788)	(57.0, 3.2016233213999614)	(58.0, 3.1458551314012344)	(59.0, 3.019964993553171)	(60.0, 2.8940925526459047)	(61.0, 2.713703531465829)	(62.0, 2.5335127673181574)	(63.0, 2.304932155097005)	(64.0, 2.076259723965631)	(65.0, 1.8652642283936198)	(66.0, 1.654129209114457)	(67.0, 1.4476936252877506)	(68.0, 1.2413998734648215)	(69.0, 1.0713007256871663)	(70.0, 0.9008024990706733)	(71.0, 0.7695878903394033)	(72.0, 0.6386551502738677)	(73.0, 0.5350141706458088)	(74.0, 0.43135344225773037)	(75.0, 0.3472593749332277)	(76.0, 0.2633509972483899)	(77.0, 0.21914224379620084)	(78.0, 0.17486680621927028)	(79.0, 0.1435234722489411)	(80.0, 0.11222989489476523)	(81.0, 0.09143727184555704)	(82.0, 0.07064849595739164)	(83.0, 0.05495849083792314)	(84.0, 0.03926771628624609)	(85.0, 0.02943001254505356)	(86.0, 0.01958589686878973)	(87.0, 0.01441069583404293)	(88.0, 0.009246010372813066)	(89.0, 0.00678459673764283)	(90.0, 0.004318310031818407)	(91.0, 0.0033157398640701057)	(92.0, 0.0023167603799617315)	(93.0, 0.0013054699805164632)	(94.0, 0.0002944360584740471)	(95.0, 0.0001710704277022556)	(96.0, 4.770479693046408e-05)	(97.0, 2.5134785479491827e-05)	(98.0, 2.564774028519574e-06)	(99.0, 2.564774028519574e-06)	(100.0, 2.564774028519574e-06)
sample_5	(0.0, 0.0005717568785741851)	(1.0, 0.0004160418085944648)	(2.0, 0.00026032673861474463)	(3.0, 0.0002696455941540715)	(4.0, 0.0002789644496933984)	(5.0, 0.0004824762303425694)	(6.0, 0.0006859880109917404)	(7.0, 0.0011329924686362268)	(8.0, 0.0015805981427671214)	(9.0, 0.0026008625202018133)	(10.0, 0.0036211268976365056)	(11.0, 0.006657270153997846)	(12.0, 0.009694014626845594)	(13.0, 0.014833513760905973)	(14.0, 0.019971810461993537)	(15.0, 0.030836092979632666)	(16.0, 0.04170037549727179)	(17.0, 0.06199022948057526)	(18.0, 0.08228699745347243)	(19.0, 0.11409405505865429)	(20.0, 0.14590592239572744)	(21.0, 0.19364551749896947)	(22.0, 0.2413766955714018)	(23.0, 0.310794654133307)	(24.0, 0.3802135145199418)	(25.0, 0.47872644311684154)	(26.0, 0.5772501936104967)	(27.0, 0.6882182235480715)	(28.0, 0.7991832474032144)	(29.0, 0.9452554061574338)	(30.0, 1.0913903920344827)	(31.0, 1.2204523327387553)	(32.0, 1.3495722908339662)	(33.0, 1.4954349256426722)	(34.0, 1.6411692007315304)	(35.0, 1.8035511603290306)	(36.0, 1.9659322181018017)	(37.0, 2.127871682365306)	(38.0, 2.2898550354323177)	(39.0, 2.3968917107652694)	(40.0, 2.503942214077409)	(41.0, 2.6245561613229165)	(42.0, 2.7449172970358897)	(43.0, 2.798555727695526)	(44.0, 2.852463803949316)	(45.0, 2.865662008867192)	(46.0, 2.8787733380027816)	(47.0, 2.937520605755671)	(48.0, 2.996559162896225)	(49.0, 3.0210939058818136)	(50.0, 3.045189760832324)	(51.0, 3.01390696400329)	(52.0, 2.982731784925323)	(53.0, 2.975141126176177)	(54.0, 2.967761193805516)	(55.0, 2.895998190338376)	(56.0, 2.8241173484398994)	(57.0, 2.7349286863307043)	(58.0, 2.6456254924808484)	(59.0, 2.531353477342217)	(60.0, 2.4170005985861645)	(61.0, 2.264400130614282)	(62.0, 2.1119256174963015)	(63.0, 1.9182106594931518)	(64.0, 1.7245693505095874)	(65.0, 1.538513890543278)	(66.0, 1.352299709424557)	(67.0, 1.180689677977177)	(68.0, 1.009163516229651)	(69.0, 0.8742108563915514)	(70.0, 0.7391592964414372)	(71.0, 0.6351533534164691)	(72.0, 0.5312421019881103)	(73.0, 0.4500799805807075)	(74.0, 0.36893679749262664)	(75.0, 0.30671570088127065)	(76.0, 0.24448558602261852)	(77.0, 0.20426450369015406)	(78.0, 0.16406596697592993)	(79.0, 0.13384551967837924)	(80.0, 0.10361154500988438)	(81.0, 0.08456350367925701)	(82.0, 0.06551906964754811)	(83.0, 0.053197738975098746)	(84.0, 0.04088362290048627)	(85.0, 0.03145775082657873)	(86.0, 0.022032179360914388)	(87.0, 0.01728347094301933)	(88.0, 0.012534161308637866)	(89.0, 0.008713129929270638)	(90.0, 0.004892399158146614)	(91.0, 0.003677641247358875)	(92.0, 0.0024595766458958895)	(93.0, 0.001533703256827283)	(94.0, 0.0006123389914067376)	(95.0, 0.00038477855130123915)	(96.0, 0.0001569175029525366)	(97.0, 8.326848336753379e-05)	(98.0, 9.619463782530979e-06)	(99.0, 5.4109483776736756e-06)	(100.0, 1.2024329728163723e-06)
