"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hugo_symbol"
"ENSG00000236194.3",15.6129205713196,2.6203305761248,0.882089918757413,2.97059349665397,0.00297224916292372,0.00770340498509078,"ENSG00000236194"
"ENSG00000236209.1",33.8687763742775,-1.40015129410597,0.36771840000407,-3.80767264866395,0.000140280798115924,0.000496900528258069,"ENSG00000236209"
"ENSG00000236385.2",19.0932673493,3.01404370696663,1.02462225010316,2.94161453810239,0.00326506070372072,0.00838598716221303,"ENSG00000236385"
"ENSG00000236772.1",17.3155213228264,1.62761714804058,0.641538491370195,2.5370529904828,0.0111790031471143,0.0248064304720561,"ENSG00000236772"
"ENSG00000237633.4",18.0873869630881,2.18599554930356,0.653254836180452,3.34631361029788,0.000818937162102522,0.002444288226427,"ENSG00000237633"
"ENSG00000237875.1",15.6618275776419,-1.443541057078,0.530967151024715,-2.71870124977054,0.00655387729295985,0.0155364554782562,"ENSG00000237875"
"ENSG00000238142.5",287.938818409925,-2.0014771726221,0.313718923198774,-6.37984203252527,1.77270742630972e-10,1.71797808264383e-09,"ENSG00000238142"
"ENSG00000238258.2",76.248787031698,1.36392675536772,0.343198850010452,3.97415887415176,7.06284085429699e-05,0.000265665769053179,"ENSG00000238258"
"ENSG00000238260.4",30.0855072064068,-1.58373376877219,0.412297734196767,-3.84123810880891,0.000122415296431647,0.000439412355619566,"ENSG00000238260"
"ENSG00000238279.4",80.666771456366,-1.45844104157021,0.27128043351402,-5.3761379789849,7.61004821647988e-08,4.82507268489632e-07,"ENSG00000238279"
"ENSG00000238280.3",59.895786215204,-2.78363955070926,0.357354007419522,-7.78958537728488,6.72294418541585e-15,1.16247426269696e-13,"ENSG00000238280"
"ENSG00000239300.7",23.2203577188641,1.06394070303711,0.384577988010615,2.76651481937584,0.00566590096275012,0.0136727821395125,"ENSG00000239300"
"ENSG00000239791.3",17.8088026133388,-2.15920371196836,0.533034036808498,-4.05078018074875,5.10471457862107e-05,0.000197771084240069,"ENSG00000239791"
"ENSG00000240143.1",144.901015177323,-3.02986331973159,0.367516488931951,-8.24415614259037,1.66329841961825e-16,3.51973005770067e-15,"ENSG00000240143"
"ENSG00000240915.2",78.1943144699045,-2.14521123385973,0.331613920170774,-6.46900236502434,9.86520524708119e-11,9.93540078505573e-10,"ENSG00000240915"
"ENSG00000241042.2",41.44040513368,3.09276108653883,0.473264679288501,6.53495014922397,6.36307319477521e-11,6.5822302452911e-10,"ENSG00000241042"
"ENSG00000241886.1",79.343788412812,2.84662489650248,0.517621401170324,5.49943431640647,3.81011601997871e-08,2.54334121333626e-07,"ENSG00000241886"
"ENSG00000242282.7",147.235392411344,-2.1275796525264,0.405754461843793,-5.24351511221453,1.57545898651892e-07,9.52650909806799e-07,"ENSG00000242282"
